Date,State,Fips,Cases,Deaths
10/28/2020,Nebraska,31,66545,629
10/28/2020,Nevada,32,97824,1767
10/28/2020,New Hampshire,33,10641,478
10/28/2020,New Jersey,34,234790,16324
10/28/2020,New Mexico,35,43826,991
10/28/2020,New York,36,505416,33107
10/28/2020,North Carolina,37,266566,4275
10/28/2020,North Dakota,38,39912,493
10/28/2020,Northern Mariana Islands,69,92,2
10/28/2020,Ohio,39,205347,5256
10/28/2020,Oklahoma,40,119152,1286
10/28/2020,Oregon,41,43228,673
10/28/2020,Pennsylvania,42,205852,8789
10/28/2020,Puerto Rico,72,63587,813
10/28/2020,Rhode Island,44,31944,1192
10/28/2020,South Carolina,45,173491,3876
10/28/2020,South Dakota,46,42000,384
10/28/2020,Tennessee,47,250269,3209
10/28/2020,Texas,48,932245,18251
10/28/2020,Utah,49,108863,588
10/28/2020,Vermont,50,2120,58
10/28/2020,Virgin Islands,78,1353,21
10/28/2020,Virginia,51,176754,3616
10/28/2020,Washington,53,109865,2454
10/28/2020,West Virginia,54,23064,436
10/28/2020,Wisconsin,55,221578,1953
10/28/2020,Wyoming,56,12146,77
10/29/2020,Alabama,1,189149,2914
10/29/2020,Alaska,2,15417,72
10/29/2020,Arizona,4,242510,5920
10/29/2020,Arkansas,5,109712,1894
10/29/2020,California,6,926893,17567
10/29/2020,Colorado,8,102665,2295
10/29/2020,Connecticut,9,70446,4609
10/29/2020,Delaware,10,24553,689
10/29/2020,District of Columbia,11,17074,645
10/29/2020,Florida,12,794616,16647
10/29/2020,Georgia,13,368840,7737
10/29/2020,Guam,66,5518,79
10/29/2020,Hawaii,15,15046,214
10/29/2020,Idaho,16,63195,618
10/29/2020,Illinois,17,401622,9963
10/29/2020,Indiana,18,175190,4260
10/29/2020,Iowa,19,123232,1705
10/29/2020,Kansas,20,83838,1008
10/29/2020,Kentucky,21,105517,1524
10/29/2020,Louisiana,22,186216,5908
10/29/2020,Maine,23,6467,146
10/29/2020,Maryland,24,143875,4127
10/29/2020,Massachusetts,25,155564,9951
10/29/2020,Michigan,26,189926,7651
10/29/2020,Minnesota,27,142364,2472
10/29/2020,Mississippi,28,118587,3310
10/29/2020,Missouri,29,184847,2978
10/29/2020,Montana,30,30932,339
10/29/2020,Nebraska,31,68150,641
10/29/2020,Nevada,32,98814,1770
10/29/2020,New Hampshire,33,10768,482
10/29/2020,New Jersey,34,236340,16332
10/29/2020,New Mexico,35,44904,994
10/29/2020,New York,36,507913,33128
10/29/2020,North Carolina,37,269419,4307
10/29/2020,North Dakota,38,41135,504
10/29/2020,Northern Mariana Islands,69,92,2
10/29/2020,Ohio,39,208937,5275
10/29/2020,Oklahoma,40,120193,1306
10/29/2020,Oregon,41,43793,674
10/29/2020,Pennsylvania,42,208087,8828
10/29/2020,Puerto Rico,72,64798,814
10/29/2020,Rhode Island,44,32312,1195
10/29/2020,South Carolina,45,174591,3889
10/29/2020,South Dakota,46,43000,403
10/29/2020,Tennessee,47,252727,3229
10/29/2020,Texas,48,939355,18372
10/29/2020,Utah,49,110666,598
10/29/2020,Vermont,50,2141,58
10/29/2020,Virgin Islands,78,1353,21
10/29/2020,Virginia,51,178183,3636
10/29/2020,Washington,53,110748,2463
10/29/2020,West Virginia,54,23466,443
10/29/2020,Wisconsin,55,226712,2008
10/29/2020,Wyoming,56,12507,87
10/30/2020,Alabama,1,190496,2932
10/30/2020,Alaska,2,15803,76
10/30/2020,Arizona,4,244099,5934
10/30/2020,Arkansas,5,110874,1900
10/30/2020,California,6,931826,17627
10/30/2020,Colorado,8,104927,2302
10/30/2020,Connecticut,9,71207,4616
10/30/2020,Delaware,10,24751,704
10/30/2020,District of Columbia,11,17144,646
10/30/2020,Florida,12,800208,16719
10/30/2020,Georgia,13,370157,7768
10/30/2020,Guam,66,5597,80
10/30/2020,Hawaii,15,15145,215
10/30/2020,Idaho,16,64175,627
10/30/2020,Illinois,17,410141,10012
10/30/2020,Indiana,18,178372,4286
10/30/2020,Iowa,19,125973,1714
10/30/2020,Kansas,20,86768,1029
10/30/2020,Kentucky,21,107620,1543
10/30/2020,Louisiana,22,186649,5919
10/30/2020,Maine,23,6570,146
10/30/2020,Maryland,24,144800,4137
10/30/2020,Massachusetts,25,157146,9975
10/30/2020,Michigan,26,193360,7664
10/30/2020,Minnesota,27,145519,2491
10/30/2020,Mississippi,28,119336,3328
10/30/2020,Missouri,29,187830,3014
10/30/2020,Montana,30,31995,368
10/30/2020,Nebraska,31,69645,646
10/30/2020,Nevada,32,100038,1777
10/30/2020,New Hampshire,33,10884,482
10/30/2020,New Jersey,34,238316,16339
10/30/2020,New Mexico,35,45909,1007
10/30/2020,New York,36,510171,33143
10/30/2020,North Carolina,37,272231,4354
10/30/2020,North Dakota,38,42488,517
10/30/2020,Northern Mariana Islands,69,92,2
10/30/2020,Ohio,39,212782,5291
10/30/2020,Oklahoma,40,121495,1326
10/30/2020,Oregon,41,44388,677
10/30/2020,Pennsylvania,42,210586,8860
10/30/2020,Puerto Rico,72,65743,820
10/30/2020,Rhode Island,44,32874,1201
10/30/2020,South Carolina,45,175594,3896
10/30/2020,South Dakota,46,44559,415
10/30/2020,Tennessee,47,255332,3307
10/30/2020,Texas,48,946023,18477
10/30/2020,Utah,49,112932,601
10/30/2020,Vermont,50,2155,58
10/30/2020,Virgin Islands,78,1362,21
10/30/2020,Virginia,51,179639,3643
10/30/2020,Washington,53,111893,2468
10/30/2020,West Virginia,54,23990,451
10/30/2020,Wisconsin,55,232092,2034
10/30/2020,Wyoming,56,13028,87
10/31/2020,Alabama,1,192285,2967
10/31/2020,Alaska,2,16247,77
10/31/2020,Arizona,4,245962,5979
10/31/2020,Arkansas,5,112190,1925
10/31/2020,California,6,935248,17661
10/31/2020,Colorado,8,107844,2309
10/31/2020,Connecticut,9,71207,4616
10/31/2020,Delaware,10,24951,708
10/31/2020,District of Columbia,11,17266,646
10/31/2020,Florida,12,802539,16760
10/31/2020,Georgia,13,372631,7790
10/31/2020,Guam,66,5650,80
10/31/2020,Hawaii,15,15207,218
10/31/2020,Idaho,16,64797,630
10/31/2020,Illinois,17,416557,10030
10/31/2020,Indiana,18,181837,4332
10/31/2020,Iowa,19,128798,1716
10/31/2020,Kansas,20,86771,1029
10/31/2020,Kentucky,21,109244,1551
10/31/2020,Louisiana,22,186649,5919
10/31/2020,Maine,23,6668,147
10/31/2020,Maryland,24,145593,4147
10/31/2020,Massachusetts,25,158576,9991
10/31/2020,Michigan,26,197164,7699
10/31/2020,Minnesota,27,148526,2511
10/31/2020,Mississippi,28,120160,3334
10/31/2020,Missouri,29,189925,3090
10/31/2020,Montana,30,32801,377
10/31/2020,Nebraska,31,70732,652
10/31/2020,Nevada,32,100844,1779
10/31/2020,New Hampshire,33,11084,483
10/31/2020,New Jersey,34,239679,16350
10/31/2020,New Mexico,35,46490,1018
10/31/2020,New York,36,512223,33152
10/31/2020,North Carolina,37,274805,4400
10/31/2020,North Dakota,38,43921,529
10/31/2020,Northern Mariana Islands,69,92,2
10/31/2020,Ohio,39,215697,5301
10/31/2020,Oklahoma,40,122762,1337
10/31/2020,Oregon,41,44923,690
10/31/2020,Pennsylvania,42,212816,8883
10/31/2020,Puerto Rico,72,66128,822
10/31/2020,Rhode Island,44,32874,1201
10/31/2020,South Carolina,45,176612,3935
10/31/2020,South Dakota,46,45992,425
10/31/2020,Tennessee,47,256923,3322
10/31/2020,Texas,48,953451,18549
10/31/2020,Utah,49,114670,604
10/31/2020,Vermont,50,2179,58
10/31/2020,Virgin Islands,78,1376,21
10/31/2020,Virginia,51,181190,3654
10/31/2020,Washington,53,112580,2468
10/31/2020,West Virginia,54,24460,457
10/31/2020,Wisconsin,55,237870,2092
10/31/2020,Wyoming,56,13298,87
11/1/2020,Alabama,1,193985,2973
11/1/2020,Alaska,2,16597,78
11/1/2020,Arizona,4,247484,5981
11/1/2020,Arkansas,5,113057,1958
11/1/2020,California,6,938883,17671
11/1/2020,Colorado,8,110640,2312
11/1/2020,Connecticut,9,71207,4616
11/1/2020,Delaware,10,25126,710
11/1/2020,District of Columbia,11,17369,646
11/1/2020,Florida,12,807404,16788
11/1/2020,Georgia,13,373700,7792
11/1/2020,Guam,66,5659,80
11/1/2020,Hawaii,15,15287,218
11/1/2020,Idaho,16,65272,631
11/1/2020,Illinois,17,424860,10091
11/1/2020,Indiana,18,184589,4364
11/1/2020,Iowa,19,131097,1733
11/1/2020,Kansas,20,86809,1029
11/1/2020,Kentucky,21,110600,1554
11/1/2020,Louisiana,22,187720,5926
11/1/2020,Maine,23,6715,147
11/1/2020,Maryland,24,146627,4152
11/1/2020,Massachusetts,25,159707,10013
11/1/2020,Michigan,26,197501,7700
11/1/2020,Minnesota,27,150726,2529
11/1/2020,Mississippi,28,120500,3348
11/1/2020,Missouri,29,192141,3091
11/1/2020,Montana,30,33495,378
11/1/2020,Nebraska,31,71666,658
11/1/2020,Nevada,32,101594,1783
11/1/2020,New Hampshire,33,11214,483
11/1/2020,New Jersey,34,241422,16354
11/1/2020,New Mexico,35,47232,1026
11/1/2020,New York,36,514482,33174
11/1/2020,North Carolina,37,276706,4405
11/1/2020,North Dakota,38,45048,536
11/1/2020,Northern Mariana Islands,69,96,2
11/1/2020,Ohio,39,219000,5303
11/1/2020,Oklahoma,40,124111,1345
11/1/2020,Oregon,41,45419,691
11/1/2020,Pennsylvania,42,214500,8888
11/1/2020,Puerto Rico,72,66661,832
11/1/2020,Rhode Island,44,32874,1201
11/1/2020,South Carolina,45,178023,3936
11/1/2020,South Dakota,46,47324,437
11/1/2020,Tennessee,47,257658,3322
11/1/2020,Texas,48,957789,18582
11/1/2020,Utah,49,116510,614
11/1/2020,Vermont,50,2196,58
11/1/2020,Virgin Islands,78,1376,21
11/1/2020,Virginia,51,182392,3655
11/1/2020,Washington,53,113109,2468
11/1/2020,West Virginia,54,24883,457
11/1/2020,Wisconsin,55,241423,2110
11/1/2020,Wyoming,56,13723,87
11/2/2020,Alabama,1,194892,2973
11/2/2020,Alaska,2,16948,79
11/2/2020,Arizona,4,248293,5982
11/2/2020,Arkansas,5,113641,1985
11/2/2020,California,6,944141,17700
11/2/2020,Colorado,8,112821,2320
11/2/2020,Connecticut,9,73858,4627
11/2/2020,Delaware,10,25311,710
11/2/2020,District of Columbia,11,17438,647
11/2/2020,Florida,12,812055,16833
11/2/2020,Georgia,13,377261,7810
11/2/2020,Guam,66,5662,80
11/2/2020,Hawaii,15,15359,218
11/2/2020,Idaho,16,66249,641
11/2/2020,Illinois,17,431281,10115
11/2/2020,Indiana,18,187665,4390
11/2/2020,Iowa,19,132697,1755
11/2/2020,Kansas,20,90613,1046
11/2/2020,Kentucky,21,111816,1565
11/2/2020,Louisiana,22,187995,5934
11/2/2020,Maine,23,6799,148
11/2/2020,Maryland,24,147477,4155
11/2/2020,Massachusetts,25,160549,10023
11/2/2020,Michigan,26,204135,7716
11/2/2020,Minnesota,27,153674,2538
11/2/2020,Mississippi,28,120865,3348
11/2/2020,Missouri,29,195938,3101
11/2/2020,Montana,30,34317,387
11/2/2020,Nebraska,31,72631,659
11/2/2020,Nevada,32,102243,1785
11/2/2020,New Hampshire,33,11320,483
11/2/2020,New Jersey,34,242790,16357
11/2/2020,New Mexico,35,48104,1036
11/2/2020,New York,36,516114,33187
11/2/2020,North Carolina,37,278477,4413
11/2/2020,North Dakota,38,46020,545
11/2/2020,Northern Mariana Islands,69,96,2
11/2/2020,Ohio,39,221909,5340
11/2/2020,Oklahoma,40,125195,1354
11/2/2020,Oregon,41,45978,694
11/2/2020,Pennsylvania,42,217243,8893
11/2/2020,Puerto Rico,72,68172,839
11/2/2020,Rhode Island,44,34120,1210
11/2/2020,South Carolina,45,178917,3946
11/2/2020,South Dakota,46,47850,438
11/2/2020,Tennessee,47,260275,3347
11/2/2020,Texas,48,965780,18626
11/2/2020,Utah,49,117767,614
11/2/2020,Vermont,50,2219,58
11/2/2020,Virgin Islands,78,1376,21
11/2/2020,Virginia,51,183418,3658
11/2/2020,Washington,53,114787,2484
11/2/2020,West Virginia,54,25235,458
11/2/2020,Wisconsin,55,244974,2117
11/2/2020,Wyoming,56,14167,87
11/3/2020,Alabama,1,195929,2987
11/3/2020,Alaska,2,17339,79
11/3/2020,Arizona,4,249841,6022
11/3/2020,Arkansas,5,114519,2003
11/3/2020,California,6,949383,17751
11/3/2020,Colorado,8,115364,2337
11/3/2020,Connecticut,9,74843,4635
11/3/2020,Delaware,10,25426,712
11/3/2020,District of Columbia,11,17524,647
11/3/2020,Florida,12,816692,16889
11/3/2020,Georgia,13,378894,7837
11/3/2020,Guam,66,5781,81
11/3/2020,Hawaii,15,15441,218
11/3/2020,Idaho,16,67504,649
11/3/2020,Illinois,17,437879,10177
11/3/2020,Indiana,18,190555,4439
11/3/2020,Iowa,19,134576,1780
11/3/2020,Kansas,20,91072,1051
11/3/2020,Kentucky,21,113457,1578
11/3/2020,Louisiana,22,189148,5951
11/3/2020,Maine,23,6926,148
11/3/2020,Maryland,24,148249,4162
11/3/2020,Massachusetts,25,161585,10035
11/3/2020,Michigan,26,207799,7758
11/3/2020,Minnesota,27,157150,2553
11/3/2020,Mississippi,28,121509,3384
11/3/2020,Missouri,29,198312,3136
11/3/2020,Montana,30,35222,400
11/3/2020,Nebraska,31,74060,662
11/3/2020,Nevada,32,103305,1807
11/3/2020,New Hampshire,33,11448,483
11/3/2020,New Jersey,34,244614,16371
11/3/2020,New Mexico,35,49240,1045
11/3/2020,New York,36,518431,33198
11/3/2020,North Carolina,37,280657,4481
11/3/2020,North Dakota,38,47192,561
11/3/2020,Northern Mariana Islands,69,96,2
11/3/2020,Ohio,39,226138,5373
11/3/2020,Oklahoma,40,126526,1375
11/3/2020,Oregon,41,46460,701
11/3/2020,Pennsylvania,42,220111,8926
11/3/2020,Puerto Rico,72,68943,842
11/3/2020,Rhode Island,44,34543,1212
11/3/2020,South Carolina,45,179952,3968
11/3/2020,South Dakota,46,48854,446
11/3/2020,Tennessee,47,262053,3419
11/3/2020,Texas,48,974292,18722
11/3/2020,Utah,49,119375,620
11/3/2020,Vermont,50,2237,58
11/3/2020,Virgin Islands,78,1385,22
11/3/2020,Virginia,51,184679,3666
11/3/2020,Washington,53,115608,2507
11/3/2020,West Virginia,54,25593,469
11/3/2020,Wisconsin,55,251227,2179
11/3/2020,Wyoming,56,14619,93
11/4/2020,Alabama,1,197777,3006
11/4/2020,Alaska,2,17750,79
11/4/2020,Arizona,4,250853,6059
11/4/2020,Arkansas,5,115812,2026
11/4/2020,California,6,954624,17818
11/4/2020,Colorado,8,118356,2366
11/4/2020,Connecticut,9,75373,4645
11/4/2020,Delaware,10,25534,712
11/4/2020,District of Columbia,11,17601,647
11/4/2020,Florida,12,821115,16921
11/4/2020,Georgia,13,382113,8303
11/4/2020,Guam,66,5872,84
11/4/2020,Hawaii,15,15591,218
11/4/2020,Idaho,16,68791,665
11/4/2020,Illinois,17,445537,10239
11/4/2020,Indiana,18,194261,4464
11/4/2020,Iowa,19,137315,1801
11/4/2020,Kansas,20,93967,1087
11/4/2020,Kentucky,21,115426,1593
11/4/2020,Louisiana,22,190164,5975
11/4/2020,Maine,23,7077,150
11/4/2020,Maryland,24,149232,4172
11/4/2020,Massachusetts,25,163299,10062
11/4/2020,Michigan,26,212126,7783
11/4/2020,Minnesota,27,160977,2584
11/4/2020,Mississippi,28,122275,3397
11/4/2020,Missouri,29,201515,3166
11/4/2020,Montana,30,36012,404
11/4/2020,Nebraska,31,75888,673
11/4/2020,Nevada,32,104514,1816
11/4/2020,New Hampshire,33,11563,484
11/4/2020,New Jersey,34,247057,16391
11/4/2020,New Mexico,35,50251,1059
11/4/2020,New York,36,520557,33222
11/4/2020,North Carolina,37,283280,4535
11/4/2020,North Dakota,38,48306,573
11/4/2020,Northern Mariana Islands,69,96,2
11/4/2020,Ohio,39,230209,5428
11/4/2020,Oklahoma,40,127772,1392
11/4/2020,Oregon,41,47049,707
11/4/2020,Pennsylvania,42,222883,8967
11/4/2020,Puerto Rico,72,69020,850
11/4/2020,Rhode Island,44,35122,1214
11/4/2020,South Carolina,45,180870,3985
11/4/2020,South Dakota,46,49791,460
11/4/2020,Tennessee,47,265407,3446
11/4/2020,Texas,48,984919,18870
11/4/2020,Utah,49,121563,625
11/4/2020,Vermont,50,2267,58
11/4/2020,Virgin Islands,78,1388,23
11/4/2020,Virginia,51,185836,3677
11/4/2020,Washington,53,117091,2526
11/4/2020,West Virginia,54,25987,472
11/4/2020,Wisconsin,55,257365,2237
11/4/2020,Wyoming,56,15044,105
11/5/2020,Alabama,1,199158,3026
11/5/2020,Alaska,2,18064,79
11/5/2020,Arizona,4,252843,6087
11/5/2020,Arkansas,5,117360,2037
11/5/2020,California,6,960884,17866
11/5/2020,Colorado,8,122170,2383
11/5/2020,Connecticut,9,77060,4656
11/5/2020,Delaware,10,25753,716
11/5/2020,District of Columbia,11,17682,650
11/5/2020,Florida,12,827372,16960
11/5/2020,Georgia,13,384531,8359
11/5/2020,Guam,66,5973,84
11/5/2020,Hawaii,15,15683,218
11/5/2020,Idaho,16,70005,673
11/5/2020,Illinois,17,455528,10334
11/5/2020,Indiana,18,198684,4511
11/5/2020,Iowa,19,142795,1814
11/5/2020,Kansas,20,94427,1087
11/5/2020,Kentucky,21,117654,1611
11/5/2020,Louisiana,22,190845,5995
11/5/2020,Maine,23,7260,150
11/5/2020,Maryland,24,150424,4182
11/5/2020,Massachusetts,25,165161,10085
11/5/2020,Michigan,26,218136,7833
11/5/2020,Minnesota,27,164919,2609
11/5/2020,Mississippi,28,123887,3405
11/5/2020,Missouri,29,205036,3197
11/5/2020,Montana,30,37024,409
11/5/2020,Nebraska,31,78012,678
11/5/2020,Nevada,32,105706,1825
11/5/2020,New Hampshire,33,11808,486
11/5/2020,New Jersey,34,249019,16403
11/5/2020,New Mexico,35,51110,1082
11/5/2020,New York,36,523559,33247
11/5/2020,North Carolina,37,286210,4572
11/5/2020,North Dakota,38,49842,601
11/5/2020,Northern Mariana Islands,69,96,2
11/5/2020,Ohio,39,235170,5461
11/5/2020,Oklahoma,40,129873,1413
11/5/2020,Oregon,41,47839,710
11/5/2020,Pennsylvania,42,225698,9009
11/5/2020,Puerto Rico,72,69416,855
11/5/2020,Rhode Island,44,35750,1222
11/5/2020,South Carolina,45,181639,3992
11/5/2020,South Dakota,46,51151,482
11/5/2020,Tennessee,47,267557,3474
11/5/2020,Texas,48,993894,19000
11/5/2020,Utah,49,124366,632
11/5/2020,Vermont,50,2303,58
11/5/2020,Virgin Islands,78,1388,23
11/5/2020,Virginia,51,187202,3688
11/5/2020,Washington,53,118459,2542
11/5/2020,West Virginia,54,26547,480
11/5/2020,Wisconsin,55,263640,2273
11/5/2020,Wyoming,56,15409,105
11/6/2020,Alabama,1,200714,3049
11/6/2020,Alaska,2,18589,79
11/6/2020,Arizona,4,254961,6111
11/6/2020,Arkansas,5,119230,2056
11/6/2020,California,6,967597,17939
11/6/2020,Colorado,8,125397,2404
11/6/2020,Connecticut,9,78125,4671
11/6/2020,Delaware,10,26035,716
11/6/2020,District of Columbia,11,17792,652
11/6/2020,Florida,12,832617,17013
11/6/2020,Georgia,13,387202,8389
11/6/2020,Guam,66,6046,89
11/6/2020,Hawaii,15,15816,218
11/6/2020,Idaho,16,71496,685
11/6/2020,Illinois,17,466884,10412
11/6/2020,Indiana,18,203332,4547
11/6/2020,Iowa,19,146267,1828
11/6/2020,Kansas,20,99605,1172
11/6/2020,Kentucky,21,119952,1621
11/6/2020,Louisiana,22,191715,6016
11/6/2020,Maine,23,7444,150
11/6/2020,Maryland,24,151964,4194
11/6/2020,Massachusetts,25,167274,10123
11/6/2020,Michigan,26,222423,7883
11/6/2020,Minnesota,27,170361,2645
11/6/2020,Mississippi,28,124854,3419
11/6/2020,Missouri,29,210054,3217
11/6/2020,Montana,30,38012,420
11/6/2020,Nebraska,31,80693,705
11/6/2020,Nevada,32,107258,1846
11/6/2020,New Hampshire,33,12012,488
11/6/2020,New Jersey,34,251180,16416
11/6/2020,New Mexico,35,52394,1088
11/6/2020,New York,36,526767,33267
11/6/2020,North Carolina,37,289124,4608
11/6/2020,North Dakota,38,51607,618
11/6/2020,Northern Mariana Islands,69,98,2
11/6/2020,Ohio,39,240178,5494
11/6/2020,Oklahoma,40,131751,1429
11/6/2020,Oregon,41,48608,716
11/6/2020,Pennsylvania,42,229346,9052
11/6/2020,Puerto Rico,72,70519,862
11/6/2020,Rhode Island,44,36380,1224
11/6/2020,South Carolina,45,182872,4005
11/6/2020,South Dakota,46,52639,510
11/6/2020,Tennessee,47,269292,3508
11/6/2020,Texas,48,1003908,19125
11/6/2020,Utah,49,127294,649
11/6/2020,Vermont,50,2326,58
11/6/2020,Virgin Islands,78,1390,23
11/6/2020,Virginia,51,188770,3682
11/6/2020,Washington,53,120123,2552
11/6/2020,West Virginia,54,27087,487
11/6/2020,Wisconsin,55,270074,2340
11/6/2020,Wyoming,56,16405,105
11/7/2020,Alabama,1,202482,3082
11/7/2020,Alaska,2,19194,79
11/7/2020,Arizona,4,257384,6147
11/7/2020,Arkansas,5,120828,2068
11/7/2020,California,6,972801,17964
11/7/2020,Colorado,8,128611,2417
11/7/2020,Connecticut,9,78125,4671
11/7/2020,Delaware,10,26258,716
11/7/2020,District of Columbia,11,17891,654
11/7/2020,Florida,12,837069,17099
11/7/2020,Georgia,13,389257,8427
11/7/2020,Guam,66,6046,89
11/7/2020,Hawaii,15,15939,219
11/7/2020,Idaho,16,72528,685
11/7/2020,Illinois,17,479061,10498
11/7/2020,Indiana,18,208243,4592
11/7/2020,Iowa,19,150639,1842
11/7/2020,Kansas,20,99671,1166
11/7/2020,Kentucky,21,122021,1640
11/7/2020,Louisiana,22,191715,6016
11/7/2020,Maine,23,7603,152
11/7/2020,Maryland,24,153198,4201
11/7/2020,Massachusetts,25,169576,10146
11/7/2020,Michigan,26,228706,7943
11/7/2020,Minnesota,27,175008,2679
11/7/2020,Mississippi,28,125885,3433
11/7/2020,Missouri,29,213645,3235
11/7/2020,Montana,30,38948,445
11/7/2020,Nebraska,31,82395,710
11/7/2020,Nevada,32,109326,1851
11/7/2020,New Hampshire,33,12241,489
11/7/2020,New Jersey,34,254382,16425
11/7/2020,New Mexico,35,53671,1104
11/7/2020,New York,36,530354,33287
11/7/2020,North Carolina,37,291563,4629
11/7/2020,North Dakota,38,53209,633
11/7/2020,Northern Mariana Islands,69,98,2
11/7/2020,Ohio,39,245727,5506
11/7/2020,Oklahoma,40,136258,1438
11/7/2020,Oregon,41,49587,729
11/7/2020,Pennsylvania,42,232582,9089
11/7/2020,Puerto Rico,72,71532,862
11/7/2020,Rhode Island,44,36380,1224
11/7/2020,South Carolina,45,184742,4015
11/7/2020,South Dakota,46,53976,523
11/7/2020,Tennessee,47,273603,3556
11/7/2020,Texas,48,1009837,19219
11/7/2020,Utah,49,130238,658
11/7/2020,Vermont,50,2347,59
11/7/2020,Virgin Islands,78,1405,23
11/7/2020,Virginia,51,190873,3704
11/7/2020,Washington,53,121220,2552
11/7/2020,West Virginia,54,27742,502
11/7/2020,Wisconsin,55,277568,2385
11/7/2020,Wyoming,56,16597,105
11/8/2020,Alabama,1,203687,3084
11/8/2020,Alaska,2,19712,79
11/8/2020,Arizona,4,259299,6164
11/8/2020,Arkansas,5,121866,2085
11/8/2020,California,6,978844,17975
11/8/2020,Colorado,8,131870,2421
11/8/2020,Connecticut,9,78125,4671
11/8/2020,Delaware,10,26603,718
11/8/2020,District of Columbia,11,18001,654
11/8/2020,Florida,12,843889,17120
11/8/2020,Georgia,13,390617,8428
11/8/2020,Guam,66,6046,89
11/8/2020,Hawaii,15,16066,220
11/8/2020,Idaho,16,73212,691
11/8/2020,Illinois,17,488980,10548
11/8/2020,Indiana,18,212895,4629
11/8/2020,Iowa,19,155583,1845
11/8/2020,Kansas,20,99805,1166
11/8/2020,Kentucky,21,123195,1641
11/8/2020,Louisiana,22,192981,6036
11/8/2020,Maine,23,7693,152
11/8/2020,Maryland,24,154451,4212
11/8/2020,Massachusetts,25,171399,10166
11/8/2020,Michigan,26,229085,7944
11/8/2020,Minnesota,27,180916,2710
11/8/2020,Mississippi,28,126689,3443
11/8/2020,Missouri,29,216654,3238
11/8/2020,Montana,30,39679,456
11/8/2020,Nebraska,31,83969,710
11/8/2020,Nevada,32,110308,1852
11/8/2020,New Hampshire,33,12488,489
11/8/2020,New Jersey,34,256395,16429
11/8/2020,New Mexico,35,54881,1118
11/8/2020,New York,36,533784,33314
11/8/2020,North Carolina,37,293431,4630
11/8/2020,North Dakota,38,54310,644
11/8/2020,Northern Mariana Islands,69,98,2
11/8/2020,Ohio,39,250268,5517
11/8/2020,Oklahoma,40,136258,1438
11/8/2020,Oregon,41,50448,730
11/8/2020,Pennsylvania,42,235162,9093
11/8/2020,Puerto Rico,72,71715,872
11/8/2020,Rhode Island,44,36380,1224
11/8/2020,South Carolina,45,185688,4036
11/8/2020,South Dakota,46,55404,536
11/8/2020,Tennessee,47,277073,3561
11/8/2020,Texas,48,1016772,19256
11/8/2020,Utah,49,132621,659
11/8/2020,Vermont,50,2392,59
11/8/2020,Virgin Islands,78,1405,23
11/8/2020,Virginia,51,192175,3707
11/8/2020,Washington,53,122310,2552
11/8/2020,West Virginia,54,28404,502
11/8/2020,Wisconsin,55,281910,2396
11/8/2020,Wyoming,56,17310,114
11/9/2020,Alabama,1,204857,3084
11/9/2020,Alaska,2,20185,79
11/9/2020,Arizona,4,260646,6164
11/9/2020,Arkansas,5,122811,2108
11/9/2020,California,6,985598,18035
11/9/2020,Colorado,8,135747,2438
11/9/2020,Connecticut,9,81463,4698
11/9/2020,Delaware,10,26908,719
11/9/2020,District of Columbia,11,18087,655
11/9/2020,Florida,12,847813,17178
11/9/2020,Georgia,13,392246,8457
11/9/2020,Guam,66,6442,91
11/9/2020,Hawaii,15,16124,220
11/9/2020,Idaho,16,74713,704
11/9/2020,Illinois,17,500015,10577
11/9/2020,Indiana,18,217028,4664
11/9/2020,Iowa,19,159910,1872
11/9/2020,Kansas,20,105298,1181
11/9/2020,Kentucky,21,125332,1655
11/9/2020,Louisiana,22,193372,6048
11/9/2020,Maine,23,7888,153
11/9/2020,Maryland,24,155824,4221
11/9/2020,Massachusetts,25,172727,10180
11/9/2020,Michigan,26,238136,8008
11/9/2020,Minnesota,27,184842,2729
11/9/2020,Mississippi,28,127205,3443
11/9/2020,Missouri,29,221874,3241
11/9/2020,Montana,30,40118,463
11/9/2020,Nebraska,31,85551,714
11/9/2020,Nevada,32,111323,1853
11/9/2020,New Hampshire,33,12699,489
11/9/2020,New Jersey,34,258453,16440
11/9/2020,New Mexico,35,56289,1130
11/9/2020,New York,36,536933,33343
11/9/2020,North Carolina,37,295105,4638
11/9/2020,North Dakota,38,55463,649
11/9/2020,Northern Mariana Islands,69,100,2
11/9/2020,Ohio,39,254974,5524
11/9/2020,Oklahoma,40,138455,1444
11/9/2020,Oregon,41,51155,738
11/9/2020,Pennsylvania,42,239724,9098
11/9/2020,Puerto Rico,72,72196,882
11/9/2020,Rhode Island,44,38009,1233
11/9/2020,South Carolina,45,186391,4041
11/9/2020,South Dakota,46,56311,537
11/9/2020,Tennessee,47,282746,3577
11/9/2020,Texas,48,1026570,19298
11/9/2020,Utah,49,134868,661
11/9/2020,Vermont,50,2415,59
11/9/2020,Virgin Islands,78,1405,23
11/9/2020,Virginia,51,193477,3713
11/9/2020,Washington,53,124560,2577
11/9/2020,West Virginia,54,28805,530
11/9/2020,Wisconsin,55,286446,2421
11/9/2020,Wyoming,56,18010,114
11/10/2020,Alabama,1,206567,3120
11/10/2020,Alaska,2,20715,87
11/10/2020,Arizona,4,263445,6198
11/10/2020,Arkansas,5,124235,2112
